offer,text,price,on_stock,x,y,z,link
buy,Magenta Wool | 16,2.0,1.0,-1903,68,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1903,68,523;6"
buy,Red Wool | 16,2.0,0.0,-1903,66,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1903,66,523;6"
buy,Brown Mushroom | 16,3.0,1.0,-1901,68,524,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,68,524;6"
buy,Orange Wool | 16,2.0,0.0,-1903,67,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1903,67,523;6"
buy,Bones | 32,0.5,0.0,-1901,74,524,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,74,524;6"
buy,Pink Wool | 16,2.0,1.0,-1902,67,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1902,67,523;6"
buy,Light Blue Wool | 16,2.0,0.0,-1902,68,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1902,68,523;6"
buy,Carrots | 64,2.0,1.0,-1900,67,524,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,67,524;6"
buy,Blue Wool | 16,2.0,0.0,-1902,66,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1902,66,523;6"
buy,Teal Wool | 16,2.0,1.0,-1901,68,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,68,523;6"
buy,Green Wool | 16,2.0,0.0,-1901,66,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,66,523;6"
buy,Yellow Wool | 16,2.0,1.0,-1901,67,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,67,523;6"
buy,Spider eyes | 16,0.75,1.0,-1901,74,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,74,523;6"
buy,Baked Potato | 64,2.0,1.0,-1900,67,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,67,523;6"
buy,Hellborn | Chest,2000.0,1.0,-1909,68,525,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1909,68,525;6"
buy,leather | x8,4.0,0.0,-1909,72,525,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1909,72,525;6"
buy,Ender Pearls | x16,2.75,1.0,-1906,68,531,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1906,68,531;6"
buy,Health II | Splash,3.0,1.0,-1905,67,531,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1905,67,531;6"
buy,Strength II | Splash,2.5,1.0,-1905,68,531,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1905,68,531;6"
buy,PvP Sexy Sword | N/A,150.0,0.0,-1903,67,538,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1903,67,538;6"
buy,16x Pork | N/A,3.99,0.0,-1903,68,538,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1903,68,538;6"
buy,16x Ender Pearls | N/A,3.0,1.0,-1903,66,538,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1903,66,538;6"
buy,Commander | Set,7.5,0.0,-1905,70,529,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1905,70,529;6"
buy,Hopper | 1,4.5,0.0,-1904,78,529,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,78,529;6"
buy,Repeater | 1,1.0,1.0,-1904,76,529,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,76,529;6"
buy,Redstone Dust | 64,1.5,0.0,-1904,74,529,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,74,529;6"
buy,Sexy Hat | Prot4/Unb3/Men,150.0,0.0,-1901,67,538,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,67,538;6"
buy,Sexy Chest | Prot4/Unb3/Men,150.0,0.0,-1901,66,538,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,66,538;6"
buy,Piston | 1,1.5,0.0,-1902,77,529,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1902,77,529;6"
buy,Redstone Torch | 16,0.5,1.0,-1902,75,529,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1902,75,529;6"
buy,Sexy Boots | Prot4/Unb3/Men,150.0,0.0,-1899,66,538,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,66,538;6"
buy,Sexy legs | Prot4/Unb3/Men,150.0,0.0,-1899,67,538,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,67,538;6"
buy,8Min Fres | N/A,2.5,0.0,-1902,66,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1902,66,544;6"
buy,Speed 2 | N/A,2.0,0.0,-1901,66,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,66,544;6"
buy,Pumpkins | x64,1.75,0.0,-1899,68,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,68,549;6"
buy,Moss Block | x8,4.5,0.0,-1899,66,557,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,66,557;6"
buy,Strength 2 | N/A,2.0,1.0,-1900,66,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,66,544;6"
buy,x16 Pumpkin | Pie,2.0,0.0,-1904,70,554,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,70,554;6"
buy,8min Invis | N/A,2.89,0.0,-1899,66,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,66,544;6"
buy,x16 Bread | N/A,2.0,0.0,-1903,70,554,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1903,70,554;6"
sell,Vote Key x3 | /vote Daily!,105.0,1.0,-1898,67,552,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1898,67,552;6"
buy,G-Axe | Silk Touch,150.0,0.0,-1904,66,553,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,66,553;6"
buy,Protection | IV,35.0,0.0,-1904,68,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,68,549;6"
buy,AXOLOTL | x1,70.0,0.0,-1899,68,559,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,68,559;6"
buy,Flowering | Azalea x1,2.0,1.0,-1899,67,559,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,67,559;6"
buy,Azalea Bush | x4,5.0,1.0,-1899,66,559,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,66,559;6"
buy,G-Pickaxe | Silk Touch,145.0,0.0,-1903,66,553,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1903,66,553;6"
buy,Unbreaking  | III,20.0,0.0,-1903,68,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1903,68,549;6"
buy,Silk Touch | N/A,15.0,0.0,-1902,68,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1902,68,549;6"
buy,64x Stone | N/A,1.99,0.0,-1904,66,544,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,66,544;6"
buy,Fortune IV Pick | Vote Reward,1500.0,0.0,-1898,67,547,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1898,67,547;6"
buy,Mending | N/A,15.0,0.0,-1901,68,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,68,549;6"
buy,Efficiency | V,39.98,0.0,-1901,67,549,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,67,549;6"
buy,Scaffolding | x64,2.0,0.0,-1899,66,558,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,66,558;6"
buy,thom | ston,100.0,0.0,-1899,66,570,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,66,570;6"
buy,32 Carrot | also orange,2.0,0.0,-1897,66,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1897,66,571;6"
sell,64 Stone | Stone :D,0.5,0.0,-1897,74,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1897,74,571;6"
buy,64 Stone | its stone,1.0,1.0,-1897,71,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1897,71,571;6"
buy,64 Sugar Cane | Not Orange,2.0,1.0,-1897,69,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1897,69,571;6"
buy,1.75x Personal | Booster 1hour,100.0,1.0,-1904,69,567,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,69,567;6"
buy,Glitched | Endermen Heads,25.0,1.0,-1904,66,567,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,66,567;6"
buy,Gshovel | with mending,100.0,0.0,-1905,69,574,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1905,69,574;6"
buy,Gaxe | with silk touch,100.0,0.0,-1905,68,574,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1905,68,574;6"
buy,Dragon | Hide,300.0,1.0,-1903,66,566,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1903,66,566;6"
buy,Fishy Snacc | A whole stack,4.0,1.0,-1907,67,564,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1907,67,564;6"
buy,Dragon | Foot,500.0,1.0,-1902,66,566,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1902,66,566;6"
buy,Baked Taters | a whole stack,2.0,1.0,-1906,67,564,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1906,67,564;6"
buy,32 steak | N/A,5.0,0.0,-1905,67,564,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1905,67,564;6"
buy,32 | Granite,1.5,0.0,-1911,71,569,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,71,569;6"
sell,64 | Granite,1.5,1.0,-1911,74,569,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,74,569;6"
buy,Christmas 2017 | Cookie (yummy),50.0,1.0,-1904,69,572,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,69,572;6"
buy,32 | Andesite,1.5,1.0,-1911,71,568,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,71,568;6"
buy,Gpick | with silk touch,100.0,0.0,-1905,69,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1905,69,571;6"
buy,Gpick | with fortune,100.0,0.0,-1905,68,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1905,68,571;6"
sell,64 | Andesite,1.5,0.0,-1911,74,568,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,74,568;6"
buy,32 | Diorite,1.5,1.0,-1911,71,567,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,71,567;6"
sell,64 | Diorite,1.5,1.0,-1911,74,567,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,74,567;6"
buy,Christmas 2017 | Pork (YUMMM),50.0,1.0,-1904,66,570,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,66,570;6"
buy,1 Alpha Slab | (Unobtainable),100.0,1.0,-1911,66,566,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,66,566;6"
buy,God Diamond | Leggings,120.0,0.0,-1901,67,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,67,571;6"
buy,God Diamond | Boots,160.0,0.0,-1901,66,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1901,66,571;6"
sell,32 Black | Concrete powder,2.0,1.0,-1912,66,565,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1912,66,565;6"
buy,16 Snow | cold,2.0,1.0,-1900,71,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,71,571;6"
buy,2017 Christmas | Cake,50.0,1.0,-1904,69,569,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,69,569;6"
buy,Christmas 2017 | Tree (Green),50.0,1.0,-1904,66,569,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,66,569;6"
buy,16 Coal | Fuel,1.0,0.0,-1900,74,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,74,571;6"
buy,Cute Kitty | Art :D,100.0,0.0,-1897,66,564,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1897,66,564;6"
buy,64 Sand | its sand,6.0,1.0,-1899,71,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,71,571;6"
sell,64 Sand | Sand :D,4.0,0.0,-1899,74,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1899,74,571;6"
buy,16 Pumpkins | they r orange,2.0,1.0,-1898,66,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1898,66,571;6"
sell,64 Gravel | Gravel :D,4.0,1.0,-1898,74,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1898,74,571;6"
buy,"Cloud Breaker | +8.18atk, Xmas'20",500.0,0.0,-1906,69,567,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1906,69,567;6"
buy,Naughty | Nugget (2017),50.0,1.0,-1904,69,568,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,69,568;6"
buy,"Turkey Carvor | +7.79atk, Xmas'20",450.0,0.0,-1906,68,567,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1906,68,567;6"
buy,64 Gravel | its gravel,6.0,1.0,-1898,71,571,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1898,71,571;6"
buy,1.5x Boost | 20 mins,100.0,1.0,-1904,66,568,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1904,66,568;6"
buy,Speed II | 1x,1.25,1.0,-1900,77,671,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,77,671;6"
buy,Speed II | 9x,11.25,1.0,-1900,75,671,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,75,671;6"
buy,Speed II | 3x,3.75,0.0,-1900,76,671,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,76,671;6"
buy,Invisibility | 9x,18.0,0.0,-1907,75,669,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1907,75,669;6"
buy,Invisibility | 3x,6.0,0.0,-1907,76,669,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1907,76,669;6"
buy,Invisibility | 1x,2.0,1.0,-1907,77,669,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1907,77,669;6"
buy,Strength II | 9x,13.5,1.0,-1911,75,669,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,75,669;6"
buy,Strength II | 3x,4.5,0.0,-1911,76,669,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,76,669;6"
buy,Strength II | 1x,1.5,1.0,-1911,77,669,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,77,669;6"
buy,Healing II | 9x,18.0,1.0,-1898,75,669,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1898,75,669;6"
buy,Healing II | 3x,6.0,1.0,-1898,76,669,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1898,76,669;6"
buy,Healing II | 1x,2.0,1.0,-1898,77,669,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1898,77,669;6"
buy,Green Leaves | 1x,1.0,1.0,-1911,69,686,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,69,686;6"
buy,Looting III | N/A,15.0,1.0,-1900,69,679,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,679;6"
buy,Fire Aspect II | N/A,10.0,1.0,-1900,69,683,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,683;6"
buy,Knockback II | N/A,15.0,1.0,-1900,69,675,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,675;6"
sell,Dark Oak Logs | 64x,6.01,1.0,-1900,77,687,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,77,687;6"
buy,Grass | 1x,1.0,1.0,-1908,69,687,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1908,69,687;6"
buy,Bane of | Arthropod V,25.0,1.0,-1900,69,687,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,687;6"
buy,Jungle Logs | 64x,6.74,1.0,-1900,75,683,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,75,683;6"
sell,Jungle Logs | 64x,5.01,1.0,-1900,77,683,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,77,683;6"
buy,Dark Oak Logs | 64x,6.99,1.0,-1900,75,687,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,75,687;6"
buy,Ice | 1x,1.0,1.0,-1911,69,685,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,69,685;6"
buy,Harming II | 9x,27.0,1.0,-1900,75,674,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,75,674;6"
buy,Sweeping Edge III | N/A,15.0,1.0,-1900,69,682,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,682;6"
buy,Harming II | 3x,9.0,1.0,-1900,76,674,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,76,674;6"
buy,Harming II | 1x,3.0,1.0,-1900,77,674,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,77,674;6"
buy,Power V | N/A,35.0,0.0,-1900,69,686,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,686;6"
buy,Silk Touch | N/A,5.0,1.0,-1900,69,678,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,678;6"
buy,Spruce Logs | 64x,6.74,0.0,-1900,75,686,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,75,686;6"
sell,Spruce Logs | 64x,5.71,1.0,-1900,77,686,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,77,686;6"
buy,XP Bottles | 16x,24.0,0.0,-1908,69,686,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1908,69,686;6"
buy,Punch II | N/A,15.0,1.0,-1900,69,681,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,681;6"
buy,Fire Resistance | 3x,7.5,1.0,-1900,76,677,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,76,677;6"
buy,Fire Resistance | 9x,22.5,1.0,-1900,75,677,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,75,677;6"
buy,Fire Resistance | 1x,2.5,1.0,-1900,77,677,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,77,677;6"
buy,Flame | N/A,5.0,1.0,-1900,69,685,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,685;6"
buy,Fortune III | N/A,20.0,0.0,-1900,69,677,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,677;6"
buy,Birch Logs | 64x,6.74,1.0,-1900,75,685,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,75,685;6"
sell,Birch Logs | 64x,5.8100000000000005,1.0,-1900,77,685,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,77,685;6"
buy,Enderpearls | 16x,1.0,0.0,-1908,69,685,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1908,69,685;6"
buy,Sugar Cube | 1x,1.0,1.0,-1911,69,687,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,69,687;6"
buy,Infinity | N/A,5.0,1.0,-1900,69,684,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,684;6"
buy,Frost Walker II | N/A,15.0,0.0,-1900,69,676,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,676;6"
buy,Oak Logs | 64x,6.74,0.0,-1900,75,684,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,75,684;6"
sell,Oak Logs | 64x,5.8100000000000005,1.0,-1900,77,684,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,77,684;6"
buy,XP Bottle | 1x,1.5,0.0,-1909,69,689,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1909,69,689;6"
buy,Elephant Tusk | 1x,1.0,1.0,-1911,69,688,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1911,69,688;6"
buy,Mending | N/A,10.0,0.0,-1900,69,695,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,695;6"
buy,Protection IV | N/A,20.0,1.0,-1900,69,697,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,697;6"
buy,Depth Strider III | N/A,15.0,1.0,-1900,69,689,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,689;6"
buy,Aqua Affinity | N/A,10.0,0.0,-1900,69,691,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,691;6"
buy,Smite V | N/A,15.0,0.0,-1900,69,693,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,693;6"
buy,The Oil Doctrine: | A short story,30.0,0.0,-1909,69,698,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1909,69,698;6"
sell,Acacia Logs | 64x,6.01,1.0,-1900,77,688,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,77,688;6"
buy,Unbreaking III | N/A,15.0,1.0,-1900,69,696,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,696;6"
buy,Magic Mushroom | 1x,2.0,1.0,-1908,69,688,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1908,69,688;6"
buy,Golden Carrots | 64x,30.0,0.0,-1910,69,689,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1910,69,689;6"
buy,Feather Falling IV | N/A,30.0,1.0,-1900,69,688,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,688;6"
buy,Respiration III | N/A,15.0,1.0,-1900,69,690,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,690;6"
buy,Sharpness V | N/A,50.0,0.0,-1900,69,692,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,692;6"
buy,Efficiency V | N/A,40.0,1.0,-1900,69,694,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,69,694;6"
buy,Acacia Logs | 64x,6.99,0.0,-1900,75,688,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1900,75,688;6"
buy,Dark Oak Logs | x64,8.0,0.0,-1896,61,514,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,61,514;6"
buy,Anvil | x1,30.0,0.0,-1896,69,514,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,69,514;6"
sell,Kelp | x64,0.4,1.0,-1896,66,514,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,66,514;6"
buy,16 White Wool | N/A,1.5,1.0,-1886,63,527,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1886,63,527;6"
buy,Kelp | x64,0.5,0.0,-1896,65,514,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,65,514;6"
sell,Dark Oak Logs | x32,3.5,1.0,-1896,62,514,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,62,514;6"
buy,Depth Strider | III,25.0,1.0,-1896,73,514,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,73,514;6"
buy,Respiration | III,30.0,0.0,-1896,73,522,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,73,522;6"
buy,Lieutenant Kit | beats bein nakey,5.0,1.0,-1885,67,519,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1885,67,519;6"
buy,Acacia Logs | x64,8.0,1.0,-1896,61,513,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,61,513;6"
sell,Acacia Logs | x32,3.5,1.0,-1896,62,513,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,62,513;6"
buy,Leather | x8,4.0,0.0,-1896,69,513,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,69,513;6"
buy,Bookshelf | x3,15.0,0.0,-1896,69,521,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,69,521;6"
buy,Aqua Affinity | N/A,15.0,0.0,-1896,73,521,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,73,521;6"
buy,16 Danish | Porkchops,2.5,1.0,-1885,68,526,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1885,68,526;6"
sell,Oak Logs | x32,3.5,1.0,-1896,62,512,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,62,512;6"
buy,Oak Logs | x64,8.0,0.0,-1896,61,512,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,61,512;6"
buy,Saddle | x1,5.0,0.0,-1896,69,512,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,69,512;6"
buy,Book | x10,15.0,0.0,-1896,69,520,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,69,520;6"
buy,Frost Walker | II,20.0,1.0,-1896,73,512,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,73,512;6"
buy,Protection | IV,35.0,0.0,-1896,73,520,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,73,520;6"
buy,Ender Pearls | x16,1.0,0.0,-1885,68,525,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1885,68,525;6"
buy,Glass | x64,4.0,0.0,-1896,61,519,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,61,519;6"
sell,Glass | x64,2.5,1.0,-1896,62,519,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,62,519;6"
buy,C. Deepslate | x64,5.0,1.0,-1896,61,527,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,61,527;6"
buy,Book and Quill | x1,3.0,0.0,-1896,69,519,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,69,519;6"
sell,C. Deepslate | x32,1.75,1.0,-1896,62,527,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,62,527;6"
buy,Fire Protection | IV,35.0,1.0,-1896,73,519,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1896,73,519;6"
buy,16 Oak | Logs,1.5,0.0,-1886,63,523,"https://map.piratemc.com/survival#PirateCraft_1;flat;-1886,63,523;6"
